Content,Label
NGI Forum - View Single Post - Terremoto dell'Aquila http://ff.im/1WWIN,pos
New blog post: terremoto Abruzzo: Unità di coordinamento per reclutamento volontari http://stefanominguzzi.com/?p=1073,pos
"Terremoto in Abruzzo, il risveglio dopo l'orrore: 179 morti, 1500 feriti, 17 mila gli sfollati http://tinyurl.com/da5s2f",neg
"Anna, Annozero e Villa Sant'Angelo: morti e paesi dimenticati del terremoto in Abruzzo http://tinyurl.com/daczr9",neg
"Terremoto, Abruzzo in ginocchio: continui aggiornamenti su Blogosfere Cronaca e Attualità http://tinyurl.com/cpk9b4",pos
"Perché continuano a dire che in Giappone non ci sarebbero stati morti quando nel #terremoto del 1995 a Kobe, Magn 6.8 furono più di 6 mila",neg
#terremoto qualcuno ha notizie di quanti danni e se ci sono vittime a Santa Croce di Lucoli?,pos
RT @pepephelipe: http://twitpic.com/2wpet - Zona del terremoto del 06/04/2009,neg
Crepa de nutella + nuez...rico,neg
"Più di 50 morti per il terremoto in Abruzzo. Secondo il sindaco de L'Aquila, gli sfollati potrebbero essere 70 mila",neg
Resta abbastanza sconvolto osservando i numeri del terremoto. Che tragedia gente... :°(,pos
#terremoto: gruppo su facebook http://www.facebook.com/group.php?gid=67168622790,neg
un'oretta di arrampicata ti fa riacquistare la calma... anche se le immagini del terremoto te la fanno perdere di nuovo :(,neg
Home page di Civile.it rimossa per evidenziare che chi aveva previsto il terremoto da indagato non poteva piu' lanciare allarmi,neg
Quindi terremoto anche a Forlì...,pos
Giorgio a tutti i nottambuli romani: avete sentito il terremoto? Io si! http://ff.im/-1Wthx,pos
Terremoto in Abruzzo: dall'Alto Adige pronta a partire una squadra di settanta operatori http://tinyurl.com/co3jad,pos
"Terremoto in Abruzzo: uomini e mezzi dall'Alto Adige, cordoglio di Durnwalder http://tinyurl.com/dyauah",pos
also dann .... gemüsepizza #mensa,neg
i danni del terremoto sono stati ridotti del 20% grazie al piano casa non ancora in vigore... http://ff.im/1YdRU,pos
il terremoto della notte lo butta giù dal letto ma solo ora ne percepisce pienamente la gravità,pos
Tragedia in Abruzzo: ritorna l'angoscia delle scosse di terremoto. Stanotte l'ho sentita chiaramente anche io dalle Marche. Solidarietà ora,pos
vivi a 2000 crepa giovane e lascia un corpo cicciottello XD,neg
Terremoto in Abruzzo - Crolli http://www.technotizie.it/news/54467/fromtwitter,neg
Terremoto in Abruzzo e Grande http://www.technotizie.it/news/54580/fromtwitter,pos
scossa di Terremoto a Rimini http://www.technotizie.it/news/54435/fromtwitter,pos
Ore 3.30 Terremoto al centro http://www.technotizie.it/news/54466/fromtwitter,pos
Alle 22.48 una scossa di http://www.technotizie.it/news/54438/fromtwitter,pos
Terremoto in Abruzzo: nuova scossa http://www.technotizie.it/news/54601/fromtwitter,pos
Forte scossa di terremoto in http://www.technotizie.it/news/54507/fromtwitter,pos
"terremoto umbria, video del dramma. http://www.technotizie.it/news/54618/fromtwitter",pos
"#terremoto a parte tutto, la tragedia, i morti e i dispersi...Bertolaso è inadeguato alla vita umana. Figuriamoci alla protezine civile",neg
Il TG1 ha parlato di come la notizia del terremoto sia finita su Twitter!,pos
missuniv ha appena inserito su http://www.mybaggy.com la foto 'fuoco spagnolo'  per la destinazione VALENCIA,neg
A che cacchio servono ormai i giornali? Repubblica aspetta ancora il lancio di agenzia sul terremoto.,neg
scopre che ieri c'è stato un terremoto. Dove? Quando? Non ho sentito niente!,pos
unimedia.md iar e mort...,neg
"#terremoto Corradino Mineo: ""6 ore e 40 sono difficili sono tante in condizioni normali figuriamoci sotto le macerie""",neg
@Alita_Tenshi: Na dann viel Spass mit Mario.,neg
"nn voleva commentare, ma le immagini parlano da sole. Chi nn è stato toccato dal terremoto almeno veda, x un pò, d nn lamentarsi x cazzate.",neg
Brendan 261 gruppi su FB per il terremoto. Ma che ci faremo... boh.... http://ff.im/-1X7V5,neg
"a La vita in diretta ""la storia commovente"" del pastore maremmano che aspetta i padroni dispersi nel terremoto. Sposini, perché?",neg
Buongiorno. leggo solo ora del terremoto.,pos
rabbrividisce ogni volta che sente che per colpa del terremoto è crollata la casa dello studente.,neg
"#terremoto #Earthquake Citate le fonti se riportate dati su vittime e dispersi,",neg
Nuova scossa all’alba. I morti sono 250 http://tinyurl.com/ckcboq,neg
"Terremoto in Abruzzo: oltre cento i morti, 50mila sfollati, paesi interi sotto le macerie http://tinyurl.com/cflzlq",neg
"Terremoto, i precedenti: nel 1915, 30 mila morti nella Marsica http://tinyurl.com/cv8yn6",neg
Nuova scossa all’alba. I morti sono 250 http://tinyurl.com/cd8hl2,neg
Terremoto in Abruzzo. Storie dal sisma: il racconto di chi si è salvato http://tinyurl.com/cq3ega,pos
Il mondo partecipa al dramma del terremoto in Abruzzo http://tinyurl.com/dce9s5,pos
E' vicino alla gente dell'Abbruzzo che in questo momento sta soffrendo i danni del terremoto.,neg
informazioni dispersi http://meipi.org/terremoto.categories.php,neg
"Se puo aiutare, potete partecipare a questa mappa http://meipi.org/terremoto.meipi.php #italy #earthquake #terremoto",pos
"RT: @alessandro_g: appena tornato dal centro trasfusionale di Pescara, tanta gente. si può donare il sangue anche domani mattina #terremoto",pos
se non riuscite a pubblicare le vostre notizie sulla mappa http://meipi.org/terremoto.meipi.php ditemelo e vi aiuto #terremoto #earthquake,pos
segue le notizie sul terremoto in Abruzzo...,pos
Emergenza Sangue per terremoto - Comunicato AVIS http://ff.im/1X1cC,pos
Terremoto: I morti che non vi dicono (da byoBlu blog |) http://ow.ly/2wd5 #AQuake09,neg
"twittate notizie sul terremoto all'Aquila? usate #AQuake09 per classificarle su twitter, AQuake09 come tag generale su flickr, youtube etc",pos
@panoramait Hashtag univoca per il terremoto dell'Aquila - http://twurl.nl/ap2wef -do retweet!,pos
@repubblica_it Hashtag univoca per il terremoto dell'Aquila #AQuake09 - http://twurl.nl/ap2wef -do retweet!,pos
@catepol Hashtag univoca per il terremoto dell'Aquila - http://twurl.nl/ap2wef -do retweet!,pos
Appena sentito una notevole scossa di terremoto... Sono a roma,pos
Scossa la notizia http://ff.im/1WTbu,neg
risveglio post-terremoto,pos
solidarietà alle vittime del terremoto.,pos
"Luca legge che l'epicentro del terremoto è all'Aquila. Non riesce a riaddormentarsi, resta qui a sentire cosa dice... http://ff.im/-1Wv1j",pos
"Sharon Sono sul treno e leggo gli status degli amici su fb, scopro che c'è stato un terremoto in italia, ma dove? http://ff.im/1WHAj",pos
Ha fatto danni... peggio del terremoto... http://ff.im/1ZxOO,neg
"@innovade non c'è altro modo in questo ufficio per capire se c'è una scossa! in più palazzo antico: non si flette, crolla..",neg
Terremoto Abruzzo + di 100 morti http://pastaperte.blogspot.com/2009/04/terremoto-in-abruzzo-bilancio-vittime.html,neg
Ultime notizie terremoto in Abruzzo http://pastaperte.blogspot.com/2009/04/terremoto-in-abruzzo-bilancio-vittime.html,pos
"caspita, il terremoto... qui al Nuorth non abbiamo sentito nulla, spero che voi tutti del centro/sud stiate bene! :(",neg
#terremoto amici e parenti mi confermano che in zona Avezzano/marsica continuano piccole scosse ma fino ad ora nessun danno a cose/persone,pos
#terremoto wiki(non ufficiale) per raccogliere e condividere info -&gt; http://terremotoabruzzo.pbwiki.com/,pos
@Blackwell #terremoto purtroppo è una notizia che mi hanno confermato anche altre persone :(,pos
#terremoto domattina ore 6 Metro B Santa Maria del Soccorso (Roma) partenza volontari MODAVI per l'Abruzzo. Chi vuole porti cibo e coperte.,pos
Earthquake (terremoto) in central Italy  at 3.30 am - near Abruzzo and Lazio - some dead near l'Aquila,neg
"Terremoto in Abruzzo, le squadre sono partite anche da Verona http://ff.im/-1Xjep",pos
RT @Peru21pe: La primera imagen que llega del terremoto en Italia #terremoto #italia http://www.rainews24.it/Notizia.asp?NewsId=113591,neg
interrompe la visione del film per informarsi su Internet della forte scossa percepita anche nella sicura Tana del Ghiro Rosa,pos
"prepara la colazione, ascoltando attentamente le notizie sul terremoto abruzzese su http://htxt.it/qC7g",pos
terremoto: il lampadario di mamma oscillò di 7-8 centimetri :S,pos
"#terremoto ""ATTI SCIACALLAGGIO: TRE FERMATI"" senza parole...",pos
"ha letto del terremoto. l'ha anche sentito, ma era un altro. Stamattina, RdC: PAURA IN ROMAGNA, il terremoto si è sentito fino a l'aquila.",pos
"ringrazia @fairylizzie, ma per fortuna a Pescara la scossa non ha causato danni.",pos
"@aidaluna so, na dann sollen sie es mal so richtig krachen lassen!",neg
Paolo è angosciato dalle notizie sul terremoto. http://ff.im/-1WDvh,pos
quando aggiorno il blgo..lo faccio sempre con delle stronzate immani!evviva...si però ora penso fisso al terremoto.cazzi,neg
secondo adnkronos a Onna il #terremoto ha fatto crollare il 50% delle case,neg
terribile immagine dall'alto delle case crollate per il terremoto http://bit.ly/gvPmS,neg
ultimo bilancio delle vittime del #terremoto: 31 morti,neg
"primi gruppi di stronzi su facebook dopo il #terremoto: ""Tutti quelli che hanno sentito la scossa del 6 Aprile ore 3.32 http://bit.ly/4C7GAC",pos
il #terremoto delle 3:30 stanotte è durato 20 secondi. #italy #earthquake,pos
"RaiNews24 - Per chi vuole aiutare, avviso della Protezione civile http://bit.ly/ai04u #terremoto",pos
"rainews24: ""per aiutare e per i volontari il telefono è 06 6801"" #terremoto",pos
prime mobilitazioni per il #terremoto anche su facebook http://bit.ly/BB8G,pos
terremoto a l'Aquila: ultimo numero ufficiale delle vittime è 31...,neg
il terremoto l'ha sentito eccome... e voi?!?,pos
--&gt; foto del terremoto in slide su http://www.corriere.it/ (impressionante...),neg
"BERTOLASO: EMERGENZA NAZIONALE. Fatemi sapere se avete novità, soprattutto dai comuni colpiti dal terremoto",pos
fortissima scossa di terremoto a roma. Da svegliarmi.,pos
ha appena appreso del terremoto in abruzzo: solidarietà con i fratelli abruzzesi...,pos
"Terremoto: Franceschini dichiara """".",neg
"L'altra sera mentre ero al Pronto Soccorso è arrivata un'ambulanza da L'Aquila. Non ne so il motivo, ma ha scampato il terremoto in ospedale",neg
@Blusfumato La scossa ho letto sia stata sentita anche a Padova.,pos
"Ok: c'è stato il terremoto, ma io non l'ho sentito.",neg
seguendo il #terremoto su http://ilcentro.gelocal.it/ e http://tinyurl.com/cxzkce,pos
"leggo sconvolta del terremoto in abruzzo, di cui ero totalmente ignara.",pos
"16:17 Soccorritori: ""Oltre 100 morti"" Sono oltre 100, al momento, le vittime accertate del terremoto . Fonti dei... http://ff.im/-1X5G8",neg
Tra le cause di morte per il terremoto c'è una rilevante incidenza dell'infarto per la paura e il forte spavento. http://ff.im/-1YHn2,neg
"11:25 Testimoni, paesi interni non esistono più ''Il terremoto ha distrutto tutto quello che c'era intorno a noi,... http://ff.im/-1WO8y",neg
"Liked ""Informatevi prima di agire per il terremoto: http://bit.ly/16Nh81"" http://ff.im/-1WSTZ",neg
"[BLOG] Terremoto in Abruzzo, come aiutare http://tinyurl.com/dhvazo",pos
"Terremoto in Abruzzo, come aiutare da San Salvo http://ff.im/-1WSSP",pos
@silviettamyblog è dallo scorso dicembre che c'è almeno una scossa a settimana nella zona dell'aquilano purtroppo..,pos
"Terremoto in Abruzzo, come aiutare http://ff.im/-1WRL1",pos
terremoto...,pos
@Blusfumato terremoto? oO sentito nulla di nulla Oo,neg
arrivato a Cesenatico. In autostrada ho incontrato un sacco di colonne di vigili del fuoco,neg
Terremoto. I morti salgono a 92  http://bit.ly/q8Pk0,neg
"@alb3rt1  #terremoto ora, 180 mila...180 sono i morti, i dispersi ""appena"" 34",neg
"Terremoto in Abruzzo, si parla di oltre 50 morti..",neg
"RT @marcocc: "": la regione sarà colpita domenica 29 marzo da un terremoto"". Giuliani denunciato per procurato allarme. http://ff.im/-1WIpY",neg
Un altro terremoto http://ff.im/1WNaB,pos
"Liked ""Va bene che è difficile prevedere un terremoto, ma Bertolaso che ha definito idiota uno scienziato deve..."" http://ff.im/1WFhr",neg
"Sentita la scossa, sono un po' agitata (mi sento un po' tremare) anche se qui nessun pericolo, e penso a come sarà stata forte in Abruzzo :(",pos
"In tempo reale, Italia - Terremoto: 150 Morti e 1500 Feriti: 3 voti ok | postato 6 minuti fa da newgolvideo in .. http://tinyurl.com/codee4",neg
"Scossa di Terremoto in Italia Centrale, a L'aquila Crolli si Temono Vittime: 7 voti ok | postato 54 minuti fa d.. http://tinyurl.com/cs3f8f",neg
Terremoto in Abruzzo: il numero dei morti sale a 92 e ci sono ancora molti dispersi! Chi vuole dare anche un min.. http://tinyurl.com/dxgrz7,neg
"Internet/ Svezia, crolla traffico web,-40% dopo stretta pirateria - Curiosità: 4 voti ok | postato 21 minuti fa.. http://tinyurl.com/c85w8g",neg
"Articolo 21 - Non è il terremoto che uccide, sono le case che crollano... Mario Tozzi primo ricercatore del cnr:.. http://tinyurl.com/dx8lla",neg
"Terremoto: Giuliani, spuntano le università che gli danno ragione. Adesso???: 4 voti ok | postato 9 minuti fa d.. http://tinyurl.com/csawk3",neg
L'intervista al tecnico che aveva annunciato un terremoto: 5 voti ok | postato 7 minuti fa da solotelcoemotori .. http://tinyurl.com/cyl393,neg
Il terremoto visto dai giornali del resto del mondo:  postato 2 minuti fa da caisersouse in Cronaca [link diretto] http://tinyurl.com/c ...,pos
Rinforzi dei Vigili del Fuoco stanno partendo da Teramo e da Roma in direzione dell'aquila.: 6 voti ok | postat.. http://tinyurl.com/cybr4q,pos
Emergenza Terremoto in Abruzzo: Questo wiki vorrebbe servire come semplice luogo di aggregazione delle informazi.. http://tinyurl.com/cfhlxg,pos
Marco Travaglio : la questione Terremoto Abruzzo e Bertolaso:  postato 1 minuto fa da teostrato in Cronaca [lin.. http://tinyurl.com/ct6auq,pos
Abruzzo. Il terremoto era stato previsto da un ricercatore denunciato per procurato allarme: 4 voti ok | postat.. http://tinyurl.com/cv5xzf,neg
Terremoto in Abruzzo. Come inviare aiuti. Parma diamoci da fare!: 6 voti ok | postato 27 minuti fa da sel86 in .. http://tinyurl.com/d4eqtr,pos
Scossa di terremoto nel Lazio. Vi giuro su dio che ancora mi sento male. : 10 voti ok | postato 6 minuti fa da .. http://tinyurl.com/c8oser,pos
Terremoto: la Protezione Civile Invita a Non Mettersi in Viaggio Verso L'aquila. Chiusa la A24 Per Controlli: 2.. http://tinyurl.com/cbvvn5,pos
"Terremoto, il video della scossa dalle telecamere di un bar di Penne:  postato 17 minuti fa da azael74 in Crona.. http://tinyurl.com/d6lp3d",pos
Un terremoto annunciato:  postato 1 minuto fa da meltemi in Cronaca [link diretto] http://tinyurl.com/d2m7gl,neg
Emergenza Terremoto: Numeri e Link (diffondete il Piu' Possibile): 4 voti ok | postato 9 minuti fa da talentosp.. http://tinyurl.com/d847qn,pos
terremoto:roma e l'italia Centro Sud tremano: 2 voti ok | postato 8 minuti fa da napoletaniaroma in Cronaca [li.. http://tinyurl.com/d5ga32,pos
sono l'unica che non ha sentito il terremoto?,neg
TERREMOTO Per offrire alloggio: l’UDU perposti letto telefonare allo 06.43411763 organizzazione@udu.it protezione civile nazionale 06.68201,pos
terremoto in Abruzzo: le dirette di rainew24 e skytg24  http://www.guardatv.it/stream.php?id=885http://www.sky.it/common/tg24_live_697.html,pos
Il terremoto di questa notte ha fatto più danni di quanto immaginavo...,pos
"Appello per il terremoto in Abruzzo: donate sangue! Qualunque gruppo va bene, i soccorsi non sono schizzinosi, A, B, 0, Rh+ o - tutto buono!",pos
pensa alle persone in #abruzzo e ai danni (in qualsiasi modo) del #terremoto,pos
Terremoto in Abruzzo: “il Centro” lancia una sottoscrizione http://ff.im/1XhpU,pos
Qui tutti svegli dopo l'ultima scossa. E  pure siamo ben lontani...,pos
"Anche la Regione sta predisponendo gli aiuti per l'Abruzzo, colpito, nella notte, da un terremoto che ha provocato morti e distruzione.",neg
ha parlato con un'amica di Siena stanotte che gli ha riferito di un terremoto in Toscana. E stamattina apre Repubblica e impreca.,pos
"Número de mortos por terremoto na Itália sobe a 260: Por Deepa Babington e Antonella Cinelli L'AQUILA, Itália (R.. http://tinyurl.com/cnsnro",neg
nn è bello fare colazione e sapere del terremoto e delle vittime...e che cazzo!,pos
Il terremoto su Twitter: http://tinyurl.com/c73n4w,neg
"Terremoto in Abruzzo, come aiutare http://vincenzodibiaggio.net/blog/2009/04/06/terremoto-in-abruzzo-come-aiutare/",pos
Corriere della Sera: Terremoto in Abruzzo: oltre 150 mortiAllarme sfollati http://www.corriere.it/,neg
@cmcgato conchalevale! terremoto en Venezuela?,neg
legge del terremoto. la settimana inizia malissmo per tutti...,neg
"cmq, a parte twitter, ff e fb solo repubblica riport la notizia: ansa, rainews e il corriere niente... #terremoto",pos
"dopo quella di forli', bella scossa di terremoto anche da queste parti (visto che per svegliare il sottoscritto ce ne vuole).",pos
Terremoto http://abbrr.com/l2B,pos
l'è belli che mort gianni morandi?,neg
crepa di caldo in ufficio,neg
sono le 3e35 e ho apena sentito un terremoto!!! O_O forte direi.... 10 secondi tutti http://plurk.com/p/msmrn,pos
